panel_id,interviews_observed,n_interviews_observed,n_interview_records,first_interview_month_index,last_interview_month_index,has_complete_interviews_1_4,interviews_exactly_three_months_apart,n_distinct_expected_reference_months,n_distinct_mtbi_reference_months,has_complete_12_month_mtbi_panel
0409401,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409405,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409407,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409412,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409416,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409417,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409431,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409434,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409438,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409439,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409446,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409448,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409449,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409452,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409461,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409463,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409464,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409465,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409466,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409467,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409468,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409472,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409479,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409480,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409486,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409490,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409493,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409503,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409504,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409505,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409507,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409509,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409513,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409519,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409522,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409525,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409528,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409530,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409543,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409544,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409549,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409553,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409561,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409564,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409567,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409573,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409574,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409576,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409583,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409587,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409594,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409595,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409598,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409600,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409603,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409614,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409615,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409625,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409635,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409641,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409642,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409645,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409646,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409649,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409652,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409653,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409656,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409664,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409669,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409672,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409678,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409680,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409683,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409693,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409695,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409701,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409718,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409726,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409735,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409736,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409737,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409739,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409740,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409742,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409747,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409752,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409754,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409758,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409764,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409771,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409774,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409777,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409778,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409780,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409792,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409794,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409796,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409797,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409801,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409810,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409811,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409817,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409820,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409821,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409823,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409827,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409829,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409830,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409833,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409837,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409852,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409856,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409860,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409862,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409863,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409870,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409873,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409875,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409877,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409884,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409892,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409898,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409901,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409904,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409908,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409911,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409917,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409925,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409926,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409928,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409932,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409935,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409942,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409945,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409957,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409960,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409967,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409973,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409979,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409983,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409987,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409992,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0409999,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410000,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410007,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410010,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410018,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410019,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410024,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410025,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410027,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410036,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410038,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410043,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410052,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410056,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410059,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410062,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410065,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410068,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410084,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410085,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410088,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410095,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410099,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410105,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410106,1234,4,4,24230,24239,TRUE,TRUE,12,12,TRUE
0410109,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410111,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410113,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410118,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410119,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410122,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410123,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410124,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410133,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410134,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410135,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410139,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410140,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410142,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410147,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410155,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410156,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410162,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410168,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410174,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410177,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410189,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410193,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410197,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410199,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410200,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410202,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410205,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410206,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410207,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410208,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410212,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410213,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410214,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410216,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410222,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410225,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410239,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410240,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410241,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410245,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410247,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410249,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410250,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410260,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410262,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410270,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410276,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410280,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410281,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410283,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410285,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410287,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410291,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410294,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410299,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410300,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410301,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410304,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410307,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410308,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410310,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410317,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410326,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410327,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410329,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410331,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410335,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410338,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410341,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410344,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410345,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410347,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410349,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410353,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410357,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410363,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410367,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410371,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410374,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410375,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410380,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410385,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410391,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410398,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410403,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410408,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410415,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410420,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410423,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410424,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410428,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410433,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410439,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410442,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410445,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410453,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410454,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410459,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410460,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410463,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410468,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410472,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410474,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410476,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410477,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410478,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410483,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410487,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410489,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410492,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410494,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410498,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410499,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410503,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410504,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410509,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410510,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410513,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410522,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410524,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410526,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410527,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410528,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410532,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410539,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410542,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410548,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410559,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410569,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410570,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410571,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410576,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410582,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410584,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410586,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410613,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410622,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410623,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410640,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410642,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410647,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410648,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410652,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410654,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410662,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410663,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410668,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410669,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410670,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410671,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410674,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410681,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410683,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410686,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410692,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410694,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410695,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410699,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410702,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410704,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410707,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410708,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410717,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410718,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410721,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410726,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410727,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410734,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410740,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410744,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410745,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410750,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410751,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410753,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410762,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410764,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410766,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410767,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410776,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410781,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410782,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410783,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410785,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410787,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410792,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410793,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410798,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410804,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410809,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410814,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410820,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410821,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410824,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410825,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410829,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410833,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410836,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410848,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410850,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410851,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410857,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410858,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410861,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410866,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410870,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410871,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410874,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410878,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410886,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410888,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410892,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410899,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410904,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410905,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410908,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410913,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
0410915,1234,4,4,24231,24240,TRUE,TRUE,12,12,TRUE
